team,extra_point,extra_point_def,field_goal,field_goal_def,kickoff,kickoff_def,punt,punt_def,pass,pass_def,run,run_def,qb_kneel,qb_kneel_def,special_teams,total_offense,total_defense,total
CIN,0.019581965511880878,0.02215934875559448,-0.6038388768361811,0.005287002104520815,0.47541858449443003,0.08707802127289058,0.7106186855920665,-0.5992455800669694,4.8677480116742355,-3.0636332724257005,0.2175344082806823,-1.1203297385735727,0.2653785173172359,-0.06840319661966741,0.11705915082823293,5.085282419954918,-4.183963010999273,1.0183785597838781
SEA,-0.040896552236205364,-0.037437705406286624,0.3750620829754266,0.012532535672912303,-0.9904049619593247,-0.2685112653384104,0.3644185700519323,-0.356257005228406,-0.4661060846065035,2.635887805917345,-0.8409077382548501,0.46147527395012333,0.33261286252356664,-0.0774139620909966,-0.9414943014683619,-1.3070138228613537,3.0973630798674687,0.8488549555377531
HOU,-0.039594213317727577,0.13887227970683513,0.13756053295845155,-0.8665120691672862,0.01604431062486768,0.02464023849957604,0.4585285327991296,-0.9799758543482854,-2.763761192981234,4.370741128336074,-1.1093426563804298,0.9970342158327433,-0.0790140648276908,0.05567257907548342,-1.1104362422444392,-3.8731038493616636,5.367775344168817,0.3842352525627142
SF,0.022008110936480058,-0.012962234446768299,-0.7890758071402768,-0.5658222065728755,-0.6219033347054026,-0.0813740592755041,-0.623775433789088,-0.7825197722700716,3.1833549936488876,1.2038354310682653,0.8113614793033921,-2.3035644974822764,-0.11935183017612816,0.17179118441029914,-3.4554247372635065,3.9947164729522795,-1.0997290664140111,-0.5604373307252382
MIA,-0.040729891937780226,-0.031223484923237572,0.8167231053041215,-0.4859597506886023,0.16286092238128874,-0.06159392499069415,-0.14106639275641342,-0.4858960776023956,0.5204738023851881,-0.4392286141717398,-4.107118410268521,1.3568711561784306,0.3587563271737788,-0.34987374272773086,-0.266885495213713,-3.586644607883333,0.9176425420066907,-2.9358875610903556
NYJ,-0.12273653575999592,0.1559943345568494,-1.244346671733642,-0.9602706506881397,0.2630409310695554,0.8561926227787783,0.18645572035863608,-0.21005655293697048,0.0667840901201371,-0.10590426369256863,-0.6772271505736162,-1.2077284928743537,0.307948521564862,-0.1932828948859468,-1.0757268023549287,-0.6104430604534791,-1.3136327565669224,-2.99980261937533
CHI,-0.0008247859422274066,-0.037725410908371476,0.16258033150402967,-0.6177078544509008,-0.40199755413633464,0.04662599819121048,0.05236910072756564,0.45056441359163213,-3.7720092869425637,2.1902224320188814,-1.1720818499771672,-0.6085780500983953,0.25851423719785993,-0.2957858208835063,-0.3461157614233964,-4.944091136919731,1.5816443819204862,-3.7085625164226412
IND,0.09787491950458246,-0.13238220494395242,-0.4829798478353653,0.23062453394962454,0.2735438026225479,-0.5142806480888202,-0.384837687776168,0.34361691343712003,-3.0435738046180525,-2.6806940551338925,0.14776042919154814,1.7169201402687493,0.3179252214732558,0.14599956027543345,-0.568820219130431,-2.8958133754265045,-0.9637739148651432,-4.428407509422079
ATL,0.10593595144353933,-0.012218593477186972,-1.0254527519236982,-0.9199726673463238,-0.22684219540436643,-0.05062824757443039,-0.14257292229606588,0.5197884169307878,0.8704723796328853,-3.671999524990344,0.5350927679303921,-0.43255293539966455,0.09463797480275249,-0.45123071108479484,-1.7519630096477448,1.4055651475632773,-4.104552460390009,-4.450950322474476
NO,-0.05418178156628955,0.021277647369299477,0.3912089493344195,0.3710816016310318,-0.07981131269020479,0.4761281569641676,-0.5953587114611978,0.6776906977810111,-4.483404679238206,0.09961379321033104,-0.1894751381089689,-3.236517315330673,0.48698063686793713,0.08886689204854038,1.2080352473622373,-4.672879817347175,-3.1369035221203423,-6.60174809210528
NE,0.015867819849306866,-0.048887990062294454,-0.6228649134299458,-0.004103554400308348,-0.09946812779839269,0.585202729062806,0.019780462810184637,1.20329593554517,-4.6186227578335135,-2.3799329889774823,-1.7468753364468583,-0.7934489025045052,0.10347121160776009,-0.04543668675746189,1.0488223615765264,-6.365498094280372,-3.1733818914819873,-8.490057624185832
DAL,0.08647827386768825,0.0012250641967263497,1.3201125524412933,-0.7475792888410039,1.0874375829421294,0.19501265440236826,-0.18207951870291855,0.5703182452404382,-5.597600602083965,0.3396649720467101,-2.177124460231757,-3.4412623488032716,0.24028586859669165,0.003150679101012077,2.330925565546721,-7.7747250623157225,-3.1015973767565614,-8.545396873525563
JAX,0.07113243119901054,-0.05309817568833648,0.4851627819361491,-0.11353955619301732,0.005382436150545351,0.12572498825636347,1.0553975878245718,-0.5038180224457672,-0.559272701076312,-7.475355198784865,0.3407432386582496,-2.0746536531316675,0.334665088964183,0.22853693100661032,1.0723444710395191,-0.21852946241806237,-9.550008851916534,-8.696193843295077
TEN,0.05473758958691135,0.023419892191061855,0.4335161888547736,-0.057383381816167534,-0.1340858930681747,0.0016990284853737978,-1.6113727501598056,-0.15597597114390324,-5.118485279536317,-0.36280830358385713,-2.0581966634291002,-0.08920391521016172,0.254120756773503,0.2747143191937774,-1.4454452970699305,-7.176681942965418,-0.45201221879401887,-9.074139458829368
NYG,-0.026803743392724642,-0.06808388835963035,-0.04962650985318017,1.0677250361321533,-0.05471400844596002,0.44981395078419223,-0.31755489281081895,-0.026890615624225903,-6.532685496061467,-2.8746723299014314,-0.6171966574418685,-0.2969727199835095,-0.17145155329053258,0.2462647546843688,0.9738653284298056,-7.149882153503336,-3.171645049884941,-9.34766187495847
LV,-0.0890220681610374,-0.0027663838933432326,0.15719788280282365,-0.17864890967452254,0.30238359698129536,-0.16777227910638381,-0.7781685738379176,1.215736114606685,-4.718687718918607,-1.0464171757229526,-5.059834315242718,0.7410188560056788,0.20576529766574558,0.4612431274812669,0.45893937971759935,-9.778522034161325,-0.3053983197172737,-9.624980974161
CLE,-0.15535647487764723,-0.08362860121902087,-1.0076627427801077,1.2857236377652013,0.07877007880642026,0.6492210603193821,-0.037870514669036834,0.05962086311627544,-11.41573524726595,-0.6428366609936599,-1.0398597607439584,0.6127393809674837,0.4199079316906864,0.8773231782851035,0.7888173064614665,-12.455595008009908,-0.030097280026176176,-11.696874981574618
CAR,-0.030057566358886477,-0.06733464413156064,-0.07025132144522349,-0.3647673684684969,0.13981476513191118,0.6494734782404733,0.11799164389338289,-0.35174976833705723,-4.919283594031394,-4.0033188470627215,0.2593476800736525,-5.826962966521336,0.12204489466202836,0.6096731987227391,0.02311921852454263,-4.659935913957741,-9.830281813584058,-14.467098509017259
