team,extra_point,extra_point_def,field_goal,field_goal_def,kickoff,kickoff_def,punt,punt_def,pass,pass_def,run,run_def,qb_kneel,qb_kneel_def,special_teams,total_offense,total_defense,total
TEN,-0.0033137548478317197,0.06939119849107014,0.7596411582531271,0.6581609243878401,-0.47680948923590094,0.12358113001236723,0.4764645084989333,-0.4662353815897684,-0.8222306277416598,5.093183817633608,-2.455893776566733,-0.5647694300253225,-0.04137295034951476,-0.05016830192750992,1.1408802939698366,-3.2781244043083926,4.528414387608285,2.3911702772697288
CHI,0.014567144391654428,0.06643167947531514,0.6527622437095749,0.5210075084423111,1.5862487276844703,-0.4603346610487029,0.24758249242961788,2.091201790747944,-3.884722303733515,2.1933503953357043,-2.004818137783803,1.0454492395560135,-0.08568244431035658,-0.05362595976478502,4.719466925832185,-5.889540441517317,3.238799634891718,2.068726119206586
MIN,-0.03907512269515074,-0.015670915114966003,0.043289724647780595,-0.46173559211263365,-0.051769528253516495,0.6278820905127613,-0.3667860433510592,-0.19257569181092185,-2.112993613159626,-1.8056665433198282,2.104040989094409,3.807747772923288,0.06068501482008745,-0.08172249442165154,-0.45644107817770596,-0.00895262406521713,2.00208122960346,1.5366875273605367
CLE,-0.01123049933471147,-0.01524142595803084,0.15209232665538275,-0.3445083000123195,2.1579163061664133,0.011247348176574593,-0.09495514512083589,0.9246339630877607,0.25959279857361384,-1.1625975500780683,0.37117902401155434,-0.9342452409596043,0.02356406775660814,-0.050672812173035216,2.7799545736602336,0.6307718225851682,-2.0968427910376723,1.3138836052077294
SEA,0.04356898659585661,0.04715426418088356,-0.1293196773790506,-0.10425550569619416,-0.06808340693130471,-0.6166251028149353,-0.499881893168658,0.094376039763029,0.9715912973289326,0.18551124810547132,-0.4802598020832072,1.2177760438072747,-0.07069169208401734,0.01378828749634791,-1.2330662954503735,0.4913314952457254,1.403287291912746,0.6615524917080977
TB,0.01797905075334221,0.028466294697092692,0.04127318230835542,-0.2375103614601051,-0.9051188741141009,0.5885814426310721,-0.015642423597820962,-0.4158337019513513,-1.1982855055023136,0.45535556044311,-0.1660429083186937,0.8233624013092884,-0.013024878468790517,-0.01187437137488706,-0.8978053907335157,-1.3643284138210072,1.2787179617523985,-0.9834158428021245
CIN,-0.012853286516731961,-0.021121192440035994,0.09141196229630891,-0.4794487669726328,-0.13659643897679274,-0.5329513165243885,-0.5581499610581702,0.3966675636834978,3.0449659909943696,-3.361078341678554,-0.27136968593794814,0.5451676109626269,0.07047107643685868,0.08971627748604956,-1.2530414365089455,2.7735963050564214,-2.815910730715927,-1.295355862168451
BUF,0.01822562757656149,-0.028825145264045886,0.330641413085068,-0.4133018464001543,0.6081597758847589,-0.12244143651965592,0.77475153388954,0.7442498026871317,-3.1616230074438274,-0.2384923195796218,-1.0628803845791996,1.191810350121716,0.06089174100980326,-0.099382557353433,1.911459724939204,-4.224503392023027,0.9533180305420943,-1.3597256365417283
HOU,0.034164584105168934,0.0009622380568066816,0.6122381090195822,-0.2590618269949565,0.5478468626400428,0.6251703956494526,0.7049935728720929,-0.41867526960115387,-0.6058120448870925,-1.055938862263205,0.3163999446357321,-1.9090672017222194,0.04187878035258881,-0.07674660835060584,1.8476386657470356,-0.2894121002513604,-2.9650060639854248,-1.4067794984897497
DEN,0.011740957191932001,-0.04340830794931109,0.4933538520385142,-0.11488340160449283,-1.594760234713828,-0.33428159309026395,-0.3185011899152414,-0.5266544418064151,4.73940559789555,-2.6896042592896854,0.4936816004003059,-2.172778137216695,0.08062141538841833,0.07017727305237524,-2.427394359849106,5.233087198295856,-4.86238239650638,-2.0566895580596305
ARI,0.007960030201829883,-0.017461616738191618,-0.7807640449439959,-0.27303470758186565,0.1447090004729615,0.524903479597212,-1.8244128100893777,0.9723247648859236,-0.41866584910561255,-3.3244837967570393,-0.011893342695257506,0.603804439546716,0.0027207954777578713,-0.026416438844228594,-1.2457759041955039,-0.43055919180087004,-2.720679357210323,-4.3970144532066975
NO,0.041373502832415615,-0.024814951254025868,-0.6843385853367863,-0.3249357445632869,-0.5588938298949033,0.2713043041024446,-0.7364566043286285,-0.3047570667522059,1.8322575197021262,-5.206167228004823,0.46391817374975486,0.7148853742458475,0.00997450268702318,-0.05604346168271501,-2.3215189751949765,2.296175693451881,-4.491281853758975,-4.516625135502071
DET,-0.010026236424272084,-0.038964236394034776,0.2662348827878492,1.314063812001171,-0.12475965223147212,-0.9913708490772755,-0.4353287665426603,-0.19239517203002443,-1.4857099084428902,-3.609692993634744,0.3256508120165729,-0.08343921133471119,0.06684826678881536,-0.0496066350834886,-0.21254621791071915,-1.1600590964263173,-3.6931322049694555,-5.065737519306492
KC,-0.005718105827903408,-0.04015218764811364,-0.5204729391082117,-0.11377615080593777,-0.6193842746550692,0.4435704315501455,0.08992337764252901,-1.351544858096932,-3.2205755831177822,2.8652989067307626,-1.9449649378804725,-0.7613649064962515,-0.055985652640305646,0.21126541098523494,-2.1175547069494933,-5.165540520998254,2.103934000234511,-5.179161227713237
LV,0.004116817909332667,-0.05027234518887103,0.26175022047087887,0.9549453801803991,0.0705827186972513,0.17948230942529675,0.3953996887146511,-1.4680353291538044,-3.085488581487073,1.6734258415630614,-1.4686701427209878,-2.928178813612989,0.00700514966847199,0.07506458382096765,0.3479694610551345,-4.554158724208061,-1.2547529720499275,-5.460942235202854
BAL,0.013556554822339952,0.103525099356319,-0.3574150754650559,-0.09915356754271877,-0.8225199813554833,0.4456043843735945,-0.16349146572438417,-0.6419162187667141,-4.463908317077296,-0.8431088156583164,-1.1327917172996047,1.6152316766625656,0.04584130267542511,-0.01962295747748053,-1.5218102703021028,-5.596700034376901,0.7721228610042492,-6.346387443674754
NYJ,-0.042413207890188806,-0.017513648883010206,-0.20718755534983563,-0.6818246448863357,1.1060072221429056,-0.08788036704834745,-0.17450874976725814,0.6485472600274681,-2.686832846193955,-0.9625443823193885,-0.82046516345075,-2.517359110515106,0.02511003609071963,0.05684254160455076,0.5432263083453978,-3.507298009644705,-3.4799034928344943,-6.4439751941338015
CAR,0.02077101865365336,-0.016502879491941132,-0.05975822261161626,-0.5005403272267802,-0.9392151989548574,-0.28493448069958727,-0.10118149902843637,-0.3899643878340251,-4.438330597411278,-0.7262954603976963,-1.75226413678909,1.0981013567435463,0.025124688859129697,-0.050613073103930796,-2.27132597719359,-6.190594734200369,0.37180589634584993,-8.090114815048109
MIA,0.018816413118759596,-0.031533071695808754,0.5253747096512462,-0.34989533777024595,0.29120964396906435,-0.975866548745051,0.18420368408502005,-0.21339474857912802,-3.419683512657234,-2.461957807347624,-0.3439034131651769,-2.7064293750062864,0.07283476207825845,0.09813137834818242,-0.5510852559661434,-3.763586925822411,-5.168387182353911,-9.483059364142465
ATL,0.020180645976722023,-0.042048024575678605,-0.9704409058606852,-0.8449333497823592,-0.02375019889008112,0.4786224274834876,-0.10248665022337537,0.7161481525094607,-5.249646609054724,-2.732392624370505,-1.1220022989763494,-0.3751201532897466,-0.028777598211562748,-0.04810594502224345,-0.7687079033625094,-6.371648908031074,-3.1075127776602516,-10.247869589053835
LA,0.028857257335735974,-0.011487526259883947,-0.7691600592619696,-0.38932937921165817,-0.00019952571294938604,-0.8853770922758694,0.39969661758298,-0.4028271893973397,-5.586968529108744,-2.636056352596073,-1.4684618478131495,-0.8646533322646867,0.06992942714440825,0.03695771273671691,-2.0298268972009543,-7.055430376921894,-3.5007096848607597,-12.585966958983608
SF,0.026504879510142177,0.043628285919954234,0.1126158187055163,-0.934977988622942,0.6358354362087741,0.9852246632995793,1.3651271789998227,0.06742525569319804,-11.9823481956267,-1.6703611485494088,-1.0030671095068788,-0.35894032965359446,0.0016920107065577573,0.0867803016639958,2.301383529714045,-12.985415305133579,-2.029301478203003,-12.713333253622537
